frame,id,class,x1,y1,x2,y2,confidence,x_center,y_center,time_sec,distance,speed,acceleration
1013,744,person,78.32830047607422,43.929893493652344,280.2082824707031,653.0442504882812,0.9095216393470764,179.26829147338867,348.4870719909668,40.52,12.290385716096832,307.2596429024208,-367.3447289144256
1014,744,person,96.24835205078125,54.3804931640625,301.3541259765625,655.9427490234375,0.895230233669281,198.80123901367188,355.16162109375,40.56,20.64184210134647,516.0460525336617,208.78640963124093
1015,744,person,105.21488952636719,57.5289192199707,316.41827392578125,658.2051391601562,0.8905448317527771,210.81658172607422,357.8670291900635,40.6,12.316155790833381,307.90389477083454,-208.1421577628272
1016,744,person,112.85990142822266,62.536521911621094,329.1630859375,656.5122680664062,0.8746959567070007,221.01149368286133,359.5243949890137,40.64,10.328750708491835,258.21876771229586,-49.68512705853868
1017,744,person,108.81201934814453,67.11557006835938,328.4260559082031,656.7276611328125,0.864362359046936,218.61903762817383,361.92161560058594,40.68,3.3868145260934774,84.67036315233693,-173.54840455995893
1018,744,person,113.11139678955078,70.52613830566406,334.95684814453125,654.8767700195312,0.8621026277542114,224.03412246704102,362.70145416259766,40.72,5.47094982566371,136.77374564159274,52.10338248925581
1019,744,person,109.01388549804688,77.17809295654297,330.0760192871094,653.8819580078125,0.8634312152862549,219.54495239257812,365.53002548217773,40.76,5.305983760567322,132.64959401418307,-4.124151627409674
1020,744,person,109.70391082763672,86.3261947631836,325.7756652832031,650.8976440429688,0.8858503103256226,217.73978805541992,368.6119194030762,40.8,3.571650658143733,89.29126645359332,-43.35832756058974
1021,744,person,112.65348052978516,91.44766235351562,324.4774169921875,647.40673828125,0.8909428119659424,218.56544876098633,369.4272003173828,40.84,1.160344160130557,29.008604003263926,-60.2826624503294
1022,744,person,119.90580749511719,93.15176391601562,326.397216796875,641.4328002929688,0.8924985527992249,223.1515121459961,367.2922821044922,40.88,5.058641432940205,126.46603582350512,97.4574318202412
1023,744,person,122.47187805175781,92.49662780761719,325.2662353515625,639.2308959960938,0.8787847757339478,223.86905670166016,365.86376190185547,40.92,1.598605692065554,39.96514230163885,-86.50089352186627
1024,744,person,120.8985595703125,89.5235366821289,321.5318298339844,635.073486328125,0.8654469847679138,221.21519470214844,362.29851150512695,40.96,4.44454653523002,111.11366338075051,71.14852107911166
1025,744,person,125.19727325439453,85.83226013183594,324.1209411621094,629.9705200195312,0.8453468084335327,224.65910720825195,357.9013900756836,41.0,5.585267246512579,139.6316811628145,28.51801778206398
1026,744,person,126.11416625976562,79.12763977050781,328.5831604003906,629.4461669921875,0.8285505771636963,227.34866333007812,354.28690338134766,41.04,4.505355279662656,112.63388199156641,-26.997799171248076
1027,744,person,125.54853057861328,74.44888305664062,331.99310302734375,628.1511840820312,0.8146514892578125,228.77081680297852,351.30003356933594,41.08,3.308158365977899,82.70395914944747,-29.92992284211894
1028,744,person,126.88532257080078,71.81807708740234,337.64849853515625,627.1063232421875,0.8450429439544678,232.26691055297852,349.4622001647949,41.12,3.949721905607518,98.74304764018795,16.039088490740482
1029,744,person,127.79930877685547,69.0277099609375,344.1182556152344,628.8490600585938,0.8539916276931763,235.95878219604492,348.9383850097656,41.16,3.7288468117524234,93.22117029381059,-5.521877346377366
1030,744,person,116.70699310302734,67.4287109375,340.5953063964844,629.7459716796875,0.8709605932235718,228.65114974975586,348.58734130859375,41.2,7.316059297886337,182.90148244715843,89.68031215334784
1031,744,person,116.84088134765625,67.30866241455078,347.29315185546875,630.6322021484375,0.8501485586166382,232.0670166015625,348.97043228149414,41.24,3.4372816356518094,85.93204089129523,-96.9694415558632
1032,744,person,117.78292846679688,67.11576080322266,354.7558288574219,630.406005859375,0.887117862701416,236.26937866210938,348.7608833312988,41.28,4.207583350386743,105.18958375966858,19.25754286837335
1033,744,person,112.90382385253906,68.15434265136719,355.9911193847656,630.0567626953125,0.8877026438713074,234.44747161865234,349.10555267333984,41.32,1.8542228103281784,46.35557025820446,-58.83401350146412
1034,744,person,111.77631378173828,68.3709716796875,359.83892822265625,629.510498046875,0.8562314510345459,235.80762100219727,348.94073486328125,41.36,1.3700989949891,34.252474874727504,-12.103095383476955
1035,744,person,114.32261657714844,70.4544906616211,365.6233825683594,632.0626220703125,0.7787027955055237,239.9729995727539,351.2585563659668,41.4,4.7668307243244925,119.17076810811231,84.91829323338482
1036,744,person,104.04759979248047,83.8819808959961,345.10235595703125,631.9803466796875,0.7055630683898926,224.57497787475586,357.9311637878418,41.44,16.781619767426506,419.5404941856626,300.3697260775503
1037,744,person,116.9173812866211,83.81684112548828,361.3053894042969,633.5601806640625,0.791525661945343,239.11138534545898,358.6885108947754,41.48,14.556123000122467,363.90307500306164,-55.63741918260098
1038,744,person,105.97191619873047,86.29145050048828,348.24505615234375,633.8253784179688,0.818631112575531,227.1084861755371,360.0584144592285,41.52,12.080820512664387,302.02051281660965,-61.88256218645199
1039,744,person,98.56245422363281,84.16327667236328,340.5790710449219,635.6437377929688,0.8407813906669617,219.57076263427734,359.903507232666,41.56,7.539315116991924,188.4828779247981,-113.53763489181156
1040,744,person,93.05180358886719,78.65544128417969,337.1728210449219,641.3430786132812,0.8414927124977112,215.11231231689453,359.99925994873047,41.6,4.459478424121437,111.48696060303594,-76.99591732176215
1041,744,person,90.1055908203125,76.04661560058594,333.6091003417969,642.4492797851562,0.8477779626846313,211.8573455810547,359.2479476928711,41.64,3.34055063683046,83.5137659207615,-27.97319468227444
1042,744,person,86.97767639160156,80.51717376708984,326.4279479980469,643.104248046875,0.845892608165741,206.70281219482422,361.8107109069824,41.68,5.756471985632065,143.91179964080163,60.39803372004013
1043,744,person,84.80403137207031,77.65100860595703,323.268310546875,645.0648803710938,0.8455889821052551,204.03617095947266,361.3579444885254,41.72,2.7048055212454214,67.62013803113554,-76.2916616096661
1044,744,person,82.5194320678711,73.43854522705078,321.97198486328125,647.0994262695312,0.8778086304664612,202.24570846557617,360.268985748291,41.76,2.0956113857256207,52.39028464314052,-15.229853387995021
1045,744,person,81.06603240966797,69.50403594970703,322.415771484375,649.8682861328125,0.8822267651557922,201.74090194702148,359.68616104125977,41.8,0.7710475084593468,19.27618771148367,-33.114096931656846
1046,744,person,54.37638854980469,67.27105712890625,303.7677917480469,649.9774169921875,0.8758463263511658,179.07209014892578,358.6242370605469,41.84,22.693671163526982,567.3417790881746,548.0655913766909
1047,744,person,63.00039291381836,65.52729034423828,315.20611572265625,652.7207641601562,0.8682824373245239,189.1032543182373,359.12402725219727,41.88,10.043607162137977,251.09017905344945,-316.25160003472513
1048,744,person,49.71034240722656,66.67520141601562,307.21368408203125,655.3560791015625,0.9225466847419739,178.4620132446289,361.01564025878906,41.92,10.808062331119194,270.20155827797987,19.111379224530424
1049,744,person,41.348506927490234,66.00119018554688,304.1636047363281,657.250732421875,0.90304034948349,172.75605583190918,361.62596130371094,41.96,5.738505186339534,143.46262965848834,-126.73892861949153
1050,744,person,38.028717041015625,64.65486145019531,304.71905517578125,656.7367553710938,0.8591107130050659,171.37388610839844,360.69580841064453,42.0,1.6660064672952404,41.65016168238101,-101.81246797610733
1051,744,person,33.420536041259766,65.68434143066406,301.46490478515625,655.1470336914062,0.8276197910308838,167.442720413208,360.41568756103516,42.04,3.9411332651190487,98.52833162797621,56.878169945595204
1052,744,person,13.311931610107422,68.9828872680664,279.35394287109375,655.0296630859375,0.8100836277008057,146.3329372406006,362.00627517700195,42.08,21.169622447237135,529.2405611809284,430.7122295529521
1053,744,person,0.0,71.16081237792969,260.9487609863281,656.09619140625,0.8677339553833008,130.47438049316406,363.62850189208984,42.12,15.941312418581141,398.53281046452855,-130.7077507163998
1054,744,person,0.0,68.75558471679688,239.67971801757812,658.373779296875,0.9105300903320312,119.83985900878906,363.56468200683594,42.16,10.634712980583316,265.86782451458294,-132.66498594994562
1055,744,person,0.0,69.42051696777344,224.2503662109375,660.7849731445312,0.9202933311462402,112.12518310546875,365.10274505615234,42.2,7.86650254159646,196.6625635399115,-69.20526097467143
1056,744,person,0.0,68.80200958251953,207.68014526367188,663.974853515625,0.8894656896591187,103.84007263183594,366.38843154907227,42.24,8.384273690569557,209.60684226423894,12.944278724327432
1057,744,person,0.0,69.63541412353516,192.7573699951172,665.3816528320312,0.8657338619232178,96.3786849975586,367.5085334777832,42.28,7.544993953585968,188.62484883964922,-20.981993424589717
1058,744,person,0.0,56.56829833984375,171.63914489746094,664.812744140625,0.8474022150039673,85.81957244873047,360.6905212402344,42.32,12.569015422465881,314.22538556164704,125.60053672199783
1059,744,person,0.0,50.50666046142578,152.82286071777344,663.1375122070312,0.804651141166687,76.41143035888672,356.8220863342285,42.36,10.172410048985151,254.3102512246288,-59.91513433701826
1014,747,sports ball,634.6848754882812,575.5582275390625,701.1801147460938,646.4275512695312,0.6223461031913757,667.9324951171875,610.9928894042969,40.56,0.0,0.0,0.0
1024,748,person,13.111014366149902,257.3460998535156,110.15738677978516,617.237060546875,0.6605650782585144,61.63420057296753,437.2915802001953,40.96,0.0,0.0,0.0
1025,748,person,19.267833709716797,256.72430419921875,116.92085266113281,615.7171020507812,0.6663617491722107,68.0943431854248,436.220703125,41.0,6.548299037419197,163.70747593547992,163.70747593547992
1026,748,person,26.526519775390625,256.2579650878906,125.13446044921875,612.684326171875,0.5267429947853088,75.83049011230469,434.4711456298828,41.04,7.93151440161296,198.287860040324,34.580384104844086
1027,748,person,50.04218673706055,256.7884521484375,154.01577758789062,617.005859375,0.7737997770309448,102.02898216247559,436.89715576171875,41.08,26.310577927188113,657.7644481797029,459.47658813937886
1028,748,person,63.60781478881836,259.1949462890625,171.1732177734375,619.2803955078125,0.7411280870437622,117.39051628112793,439.2376708984375,41.12,15.538814034015905,388.4703508503976,-269.29409732930526
1029,748,person,47.8359489440918,262.37274169921875,155.76113891601562,614.4990844726562,0.5714936852455139,101.79854393005371,438.4359130859375,41.16,15.612572414133671,390.3143103533418,1.8439595029441875
1027,752,sports ball,544.2169189453125,559.427734375,605.4632568359375,617.88134765625,0.743591845035553,574.840087890625,588.654541015625,41.08,0.0,0.0,0.0
1028,752,sports ball,543.2484741210938,564.0371704101562,601.346923828125,619.6529541015625,0.8456399440765381,572.2976989746094,591.8450622558594,41.12,4.079603802413391,101.99009506033478,101.99009506033478
1030,752,sports ball,523.3458251953125,565.0621948242188,582.1187133789062,620.9996948242188,0.5983492136001587,552.7322692871094,593.0309448242188,41.2,0.0,0.0,-101.99009506033478
1032,752,sports ball,511.4951477050781,565.3220825195312,570.8946533203125,621.6658935546875,0.7349152565002441,541.1949005126953,593.4939880371094,41.28,0.0,0.0,0.0
1033,752,sports ball,507.9599304199219,569.3516235351562,563.7160034179688,622.1820678710938,0.7091451287269592,535.8379669189453,595.766845703125,41.32,5.819159690007938,145.47899225019844,145.47899225019844
1034,752,sports ball,504.0334777832031,566.8991088867188,562.194580078125,622.2138671875,0.7985307574272156,533.1140289306641,594.5564880371094,41.36,2.9807388083635398,74.51847020908849,-70.96052204110995
1040,752,sports ball,471.4571533203125,567.9447021484375,532.63525390625,625.789794921875,0.8070676326751709,502.04620361328125,596.8672485351562,41.6,0.0,0.0,-74.51847020908849
1029,755,person,1080.9295654296875,163.35276794433594,1275.9100341796875,600.126220703125,0.8054501414299011,1178.4197998046875,381.73949432373047,41.16,0.0,0.0,0.0
1030,755,person,1090.4609375,161.88677978515625,1280.0,600.998779296875,0.7529638409614563,1185.23046875,381.4427795410156,41.2,6.817129245138719,170.42823112846796,170.42823112846796
1031,755,person,1074.9970703125,160.92022705078125,1273.0565185546875,603.9506225585938,0.7953563928604126,1174.0267944335938,382.4354248046875,41.24,11.247562527391935,281.1890631847984,110.76083205633043
1032,755,person,1058.537841796875,154.38038635253906,1262.020751953125,606.0879516601562,0.8714690804481506,1160.279296875,380.23416900634766,41.28,13.922615279223438,348.0653819805859,66.87631879578754
1033,755,person,1045.4161376953125,152.91183471679688,1253.9061279296875,610.1972045898438,0.8035772442817688,1149.6611328125,381.5545196533203,41.32,10.699940835776973,267.4985208944243,-80.56686108616162
1034,755,person,1028.4649658203125,154.05653381347656,1241.799560546875,612.101806640625,0.8916417360305786,1135.1322631835938,383.0791702270508,41.36,14.608648536594037,365.2162134148509,97.71769252042662
1035,755,person,1005.3615112304688,156.05963134765625,1225.7314453125,613.726806640625,0.8955560326576233,1115.5464782714844,384.8932189941406,41.4,19.669614728122955,491.7403682030739,126.52415478822297
1036,755,person,991.3543090820312,154.93511962890625,1222.1072998046875,618.0673828125,0.8709769248962402,1106.7308044433594,386.5012512207031,41.44,8.961131216847104,224.02828042117758,-267.71208778189634
1037,755,person,964.2122802734375,150.90185546875,1210.2388916015625,623.2066040039062,0.9222385287284851,1087.2255859375,387.0542297363281,41.48,19.513055480884123,487.82638702210306,263.7981066009255
1038,755,person,952.5911254882812,155.8660888671875,1209.3079833984375,628.012939453125,0.9195653200149536,1080.9495544433594,391.93951416015625,41.52,7.953274496529256,198.83186241323142,-288.99452460887164
1039,755,person,942.0943603515625,158.638916015625,1209.2965087890625,629.1111450195312,0.9067318439483643,1075.6954345703125,393.8750305175781,41.56,5.599285598198556,139.98213995496388,-58.849722458267536
1040,755,person,939.2560424804688,159.21774291992188,1216.9649658203125,631.1705932617188,0.8229954838752747,1078.1105041503906,395.1941680908203,41.6,2.7518511976046267,68.79627994011567,-71.18586001484822
1041,755,person,942.7586059570312,159.20083618164062,1228.4632568359375,632.3995971679688,0.7698185443878174,1085.6109313964844,395.8002166748047,41.64,7.524872341780619,188.1218085445155,119.32552860439982
1042,755,person,928.29736328125,152.8656463623047,1221.3128662109375,637.812255859375,0.800062358379364,1074.8051147460938,395.33895111083984,41.68,10.815657141494412,270.3914285373603,82.26961999284481
1043,755,person,893.9163208007812,148.944580078125,1177.571533203125,634.03466796875,0.6751906871795654,1035.7439270019531,391.4896240234375,41.72,39.2503975395003,981.2599384875075,710.8685099501472
1044,755,person,895.23046875,145.74412536621094,1175.998046875,638.2655029296875,0.7975575923919678,1035.6142578125,392.0048141479492,41.76,0.5312579063767716,13.28144765941929,-967.9784908280882
1045,755,person,895.6981811523438,135.5576934814453,1174.7738037109375,639.4443359375,0.8012495040893555,1035.2359924316406,387.50101470947266,41.8,4.519656411761683,112.99141029404207,99.70996263462278
1046,755,person,865.85595703125,127.73809814453125,1150.7034912109375,637.1185302734375,0.7679597735404968,1008.2797241210938,382.4283142089844,41.84,27.429412891964123,685.7353222991031,572.743912005061
1047,755,person,862.2870483398438,124.26288604736328,1152.91455078125,641.6658325195312,0.8207523226737976,1007.6007995605469,382.96435928344727,41.88,0.8650334564452945,21.62583641113236,-664.1094858879708
1048,755,person,855.5534057617188,118.01826477050781,1140.236083984375,644.0248413085938,0.7777873873710632,997.8947448730469,381.0215530395508,41.92,9.898585439246554,247.46463598116387,225.8387995700315
1049,755,person,843.9694213867188,114.3079605102539,1125.44189453125,646.28955078125,0.8439154028892517,984.7056579589844,380.29875564575195,41.96,13.208877685071394,330.2219421267849,82.75730614562102
1050,755,person,828.2835693359375,106.67546844482422,1110.121337890625,647.421142578125,0.8209248185157776,969.2024536132812,377.0483055114746,42.0,15.840289487886636,396.0072371971659,65.78529507038104
1051,755,person,823.1408081054688,104.16067504882812,1100.0186767578125,645.7774658203125,0.7157214879989624,961.5797424316406,374.9690704345703,42.04,7.901198913059855,197.5299728264964,-198.47726437066953
1052,755,person,802.7078247070312,101.04144287109375,1075.67041015625,643.4970092773438,0.759540855884552,939.1891174316406,372.26922607421875,42.08,22.55281018987982,563.8202547469955,366.29028192049907
1053,755,person,794.15283203125,99.22600555419922,1059.346435546875,638.9362182617188,0.7295767068862915,926.7496337890625,369.081111907959,42.12,12.84152737142568,321.038184285642,-242.7820704613535
1054,755,person,795.0592651367188,99.86588287353516,1055.52490234375,633.9198608398438,0.6807078719139099,925.2920837402344,366.89287185668945,42.16,2.6292292914120194,65.73073228530049,-255.3074520003415
1055,755,person,789.8217163085938,98.62633514404297,1046.2962646484375,632.7344970703125,0.6069291234016418,918.0589904785156,365.68041610717773,42.2,7.334008936267068,183.35022340667672,117.61949112137623
1056,755,person,772.8148193359375,98.67134857177734,1028.2598876953125,641.65771484375,0.6435117125511169,900.537353515625,370.1645317077637,42.24,18.08632230661483,452.15805766537073,268.807834258694
1040,756,person,256.261962890625,259.62841796875,445.90216064453125,624.4696044921875,0.7553617358207703,351.0820617675781,442.04901123046875,41.6,0.0,0.0,0.0
1041,756,person,256.0630798339844,241.97665405273438,455.64892578125,624.9573364257812,0.8160911798477173,355.8560028076172,433.4669952392578,41.64,9.820463916087137,245.51159790217844,245.51159790217844
1042,756,person,261.8376770019531,225.34190368652344,470.11273193359375,624.6676635742188,0.8424767851829529,365.97520446777344,425.0047836303711,41.68,13.19118143126256,329.779535781564,84.26793787938556
1043,756,person,262.8414306640625,215.92681884765625,475.97369384765625,624.5322265625,0.8693834543228149,369.4075622558594,420.2295227050781,41.72,5.880833009877431,147.02082524693577,-182.75871053462822
1044,756,person,265.31060791015625,197.735595703125,487.2108459472656,624.4364624023438,0.8031355738639832,376.26072692871094,411.0860290527344,41.76,11.426694281535282,285.667357038382,138.64653179144625
1045,756,person,257.8050842285156,191.32321166992188,479.24835205078125,621.7962036132812,0.7332801818847656,368.52671813964844,406.55970764160156,41.8,8.961164961441973,224.02912403604932,-61.6382330023327
1046,756,person,263.1255187988281,173.55079650878906,492.4969482421875,626.3753662109375,0.8285372257232666,377.8112335205078,399.9630813598633,41.84,11.389368031560597,284.73420078901495,60.705076752965624
1047,756,person,268.06231689453125,166.4552459716797,498.1095275878906,628.3612060546875,0.823998749256134,383.08592224121094,397.4082260131836,41.88,5.860855478748009,146.52138696870023,-138.21281382031472
1048,756,person,271.99365234375,159.74363708496094,502.19940185546875,629.9270629882812,0.8533576130867004,387.0965270996094,394.8353500366211,41.92,4.764938837066179,119.12347092665448,-27.39791604204575
1049,756,person,273.1885070800781,157.4131317138672,501.4090270996094,633.7338256835938,0.840027928352356,387.29876708984375,395.57347869873047,41.96,0.7653332185900309,19.133330464750774,-99.9901404619037
1050,756,person,269.5927429199219,153.98280334472656,492.553466796875,632.2200317382812,0.8199570775032043,381.07310485839844,393.1014175415039,42.0,6.698504055765956,167.4626013941489,148.32927092939812
1051,756,person,269.00714111328125,150.2410125732422,486.4208679199219,629.5718383789062,0.824708878993988,377.71400451660156,389.9064254760742,42.04,4.635895749951517,115.89739374878793,-51.56520764536096
1052,756,person,270.1365966796875,144.6974334716797,481.37042236328125,622.7608032226562,0.7896232604980469,375.7535095214844,383.72911834716797,42.08,6.480946226494671,162.0236556623668,46.12626191357886
1053,756,person,267.8587951660156,140.1055450439453,478.1072082519531,630.1982421875,0.8264859914779663,372.9830017089844,385.15189361572266,42.12,3.114482782732054,77.86206956830135,-84.16158609406544
1054,756,person,265.06964111328125,141.00987243652344,473.00689697265625,636.9376220703125,0.8527275323867798,369.03826904296875,388.97374725341797,42.16,5.492493152867433,137.31232882168584,59.45025925338449
1055,756,person,265.1239318847656,140.48097229003906,468.7447814941406,637.1904907226562,0.8633700013160706,366.9343566894531,388.83573150634766,42.2,2.1084343806993457,52.71085951748364,-84.6014693042022
1056,756,person,257.5587463378906,139.4440460205078,460.45147705078125,641.9480590820312,0.8310192823410034,359.00511169433594,390.69605255126953,42.24,8.144551588808937,203.61378972022345,150.9029302027398
1057,756,person,248.1902618408203,146.4206085205078,447.3565979003906,644.8296508789062,0.8468074202537537,347.77342987060547,395.62512969970703,42.28,12.265662563627215,306.6415640906804,103.02777437045694
1058,756,person,238.09628295898438,148.4906005859375,433.5550537109375,643.7335205078125,0.8201237320899963,335.82566833496094,396.112060546875,42.32,11.957679848639145,298.94199621597863,-7.699567874701756
1059,756,person,226.61764526367188,151.55384826660156,418.2495422363281,638.862548828125,0.8367264866828918,322.43359375,395.2081985473633,42.36,13.42254179368863,335.5635448422158,36.62154862623714
1060,756,person,193.40521240234375,153.91416931152344,388.2125549316406,641.8001098632812,0.8683761954307556,290.8088836669922,397.85713958740234,42.4,31.735456140851344,793.3864035212836,457.8228586790678
1061,756,person,168.17771911621094,155.2004852294922,365.6491394042969,641.9136962890625,0.8727894425392151,266.9134292602539,398.55709075927734,42.44,23.905703774361406,597.6425943590351,-195.74380916224845
1062,756,person,112.89130401611328,159.3399200439453,314.8250732421875,645.7460327148438,0.8073711395263672,213.8581886291504,402.54297637939453,42.48,53.20475394737724,1330.118848684431,732.4762543253959
1063,756,person,75.9871826171875,160.69041442871094,280.4949951171875,645.8082275390625,0.8399899005889893,178.2410888671875,403.2493209838867,42.52,35.62410305051781,890.6025762629453,-439.5162724214857
1064,756,person,41.81086730957031,158.77902221679688,236.6005859375,627.9986572265625,0.786237359046936,139.20572662353516,393.3888397216797,42.56,40.26150265719717,1006.5375664299293,115.934990166984
1065,756,person,9.291146278381348,158.90098571777344,201.13189697265625,625.7408447265625,0.8011755347251892,105.2115216255188,392.32091522216797,42.6,34.01097523129582,850.2743807823954,-156.26318564753387
1066,756,person,0.0,153.36488342285156,161.8145294189453,625.6382446289062,0.63606196641922,80.90726470947266,389.5015640258789,42.64,24.467236162043175,611.6809040510793,-238.59347673131606
1067,756,person,0.0,148.49249267578125,133.4304656982422,634.635986328125,0.504440188407898,66.7152328491211,391.5642395019531,42.68,14.341143554292728,358.5285888573182,-253.15231519376113
1049,758,person,1029.9786376953125,252.5916290283203,1178.097412109375,618.1514892578125,0.7622323036193848,1104.0380249023438,435.3715591430664,41.96,0.0,0.0,0.0
1050,758,person,1024.22021484375,247.98155212402344,1177.06396484375,622.9273681640625,0.8182234168052673,1100.64208984375,435.45446014404297,42.0,3.396946790597264,84.9236697649316,84.9236697649316
1051,758,person,1019.7593383789062,243.31150817871094,1177.4019775390625,625.5411987304688,0.6535623073577881,1098.5806579589844,434.42635345458984,42.04,2.3035852014689238,57.589630036723094,-27.33403972820851
1067,759,person,1147.046142578125,155.0316162109375,1274.2711181640625,651.5050048828125,0.6690265536308289,1210.6586303710938,403.268310546875,42.68,0.0,0.0,0.0
1068,759,person,1133.0965576171875,113.16787719726562,1272.0753173828125,654.2578125,0.8487807512283325,1202.5859375,383.7128448486328,42.72,21.15619551966125,528.9048879915313,528.9048879915313
1069,759,person,1121.4149169921875,74.53306579589844,1269.584716796875,648.9974975585938,0.86726975440979,1195.4998168945312,361.7652816772461,42.76,23.063144503672074,576.5786125918019,47.67372460027059
1070,759,person,1105.107177734375,70.83649444580078,1260.3193359375,665.7134399414062,0.9118766784667969,1182.7132568359375,368.2749671936035,42.8,14.348244619252162,358.70611548130404,-217.87249711049782
1071,759,person,1095.282470703125,70.59344482421875,1253.892333984375,668.5428466796875,0.9142551422119141,1174.58740234375,369.5681457519531,42.84,8.228111691754005,205.70279229385014,-153.0033231874539
1072,759,person,1087.1180419921875,73.19781494140625,1251.926513671875,683.1607055664062,0.9254418015480042,1169.5222778320312,378.17926025390625,42.88,9.99033429295344,249.758357323836,44.05556502998587
1073,759,person,1082.3182373046875,76.02653503417969,1251.5399169921875,689.7291870117188,0.9237455129623413,1166.9290771484375,382.8778610229492,42.92,5.366706529356927,134.16766323392318,-115.59069408991283
1074,759,person,1078.44482421875,77.33010864257812,1252.6798095703125,696.5364990234375,0.9250600934028625,1165.5623168945312,386.9333038330078,42.96,4.279561890814739,106.98904727036846,-27.17861596355472
1075,759,person,1078.3917236328125,76.84968566894531,1256.827880859375,700.5507202148438,0.9220966100692749,1167.6098022460938,388.70020294189453,43.0,2.70446459134663,67.61161478366576,-39.3774324867027
1076,759,person,1081.74609375,77.61531066894531,1263.4549560546875,706.1676635742188,0.8996715545654297,1172.6005249023438,391.89148712158203,43.04,5.923816957598435,148.09542393996088,80.48380915629512
1077,759,person,1088.0252685546875,79.67843627929688,1271.268798828125,711.4358520507812,0.9009507894515991,1179.6470336914062,395.55714416503906,43.08,7.942942003727662,198.57355009319156,50.478126153230676
1078,759,person,1099.40869140625,75.18412017822266,1280.0,713.801025390625,0.8867534399032593,1189.704345703125,394.4925727844238,43.12,10.113497769094888,252.8374442273722,54.263894134180646
1079,759,person,1112.1060791015625,71.7708740234375,1280.0,712.9736938476562,0.8724889755249023,1196.0530395507812,392.3722839355469,43.16,6.693395130570156,167.33487826425392,-85.50256596311829
1080,759,person,1141.0615234375,126.51687622070312,1280.0,694.040771484375,0.7431204319000244,1210.53076171875,410.27882385253906,43.2,23.027127718665398,575.6781929666349,408.343314702381
1070,760,person,51.311058044433594,75.87486267089844,291.0478210449219,666.6878662109375,0.754625141620636,171.17943954467773,371.28136444091797,42.8,0.0,0.0,0.0
1071,760,person,23.801240921020508,68.66392517089844,267.6255798339844,669.2565307617188,0.8181926012039185,145.71341037750244,368.9602279663086,42.84,25.57159197385225,639.2897993463063,639.2897993463063
1072,760,person,0.0,68.03141784667969,244.48123168945312,678.7172241210938,0.8778963088989258,122.24061584472656,373.3743209838867,42.88,23.8842270200596,597.10567550149,-42.18412384481621
1073,760,person,0.0,71.850830078125,233.89756774902344,681.3938598632812,0.854531466960907,116.94878387451172,376.6223449707031,42.92,6.209117926076349,155.22794815190872,-441.87772734958133
1074,760,person,0.0,82.60941314697266,224.16969299316406,674.8325805664062,0.8734225034713745,112.08484649658203,378.72099685668945,42.96,5.297379215704262,132.43448039260656,-22.79346775930216
1075,760,person,0.0,89.18595886230469,217.94973754882812,669.1461181640625,0.8769412636756897,108.97486877441406,379.1660385131836,43.0,3.141659355881238,78.54148389703096,-53.8929964955756
1076,760,person,0.0,94.2984848022461,219.00601196289062,683.0718994140625,0.8745319843292236,109.50300598144531,388.6851921081543,43.04,9.533793267849603,238.34483169624008,159.80334779920912
1077,760,person,0.0,96.97454071044922,220.7389678955078,688.8565063476562,0.8873767256736755,110.3694839477539,392.91552352905273,43.08,4.318157940226234,107.95394850565584,-130.39088319058425
1078,760,person,0.0,97.23775482177734,226.370361328125,702.5553588867188,0.8917416930198669,113.1851806640625,399.89655685424805,43.12,7.527481271030737,188.18703177576845,80.2330832701126
1079,760,person,5.102975368499756,93.88648986816406,246.98541259765625,708.0537109375,0.8630513548851013,126.044193983078,400.97010040283203,43.16,12.903748265109808,322.5937066277452,134.40667485197673
1080,760,person,21.01498794555664,84.7560806274414,262.6387634277344,705.9122314453125,0.8211070895195007,141.8268756866455,395.33415603637695,43.2,16.758786073516816,418.9696518379204,96.37594521017525
1081,760,person,31.043981552124023,76.84503936767578,272.0761413574219,706.2645874023438,0.8299300670623779,151.56006145477295,391.55481338500977,43.24,10.441184610633112,261.0296152658278,-157.94003657209265
1082,760,person,46.94038772583008,70.1232681274414,287.4337463378906,705.7180786132812,0.8197039365768433,167.18706703186035,387.9206733703613,43.28,16.04401062553842,401.1002656384605,140.0706503726327
1083,760,person,50.704097747802734,65.99182891845703,293.7214660644531,709.629150390625,0.8206679224967957,172.21278190612793,387.810489654541,43.32,5.026922562429856,125.67306406074641,-275.4272015777141
1084,760,person,75.65774536132812,60.39276123046875,318.9444274902344,710.8312377929688,0.8336055874824524,197.30108642578125,385.61199951171875,43.36,25.184447235922093,629.6111808980523,503.9381168373059
1085,760,person,92.29459381103516,61.29875183105469,333.6907653808594,710.105224609375,0.7900890111923218,212.99267959594727,385.70198822021484,43.4,15.691851203272913,392.29628008182283,-237.3149008162295
1086,760,person,107.62966918945312,60.439659118652344,348.61077880859375,711.5870361328125,0.8365046381950378,228.12022399902344,386.0133476257324,43.44,15.130748307550604,378.2687076887651,-14.02757239305771
1087,760,person,110.1640625,58.447662353515625,352.47503662109375,711.9127807617188,0.7749550342559814,231.31954956054688,385.1802215576172,43.48,3.3060222464451763,82.6505561611294,-295.61815152763575
1088,760,person,108.87496185302734,52.03134536743164,356.6556701660156,712.3438720703125,0.6422672867774963,232.76531600952148,382.18760871887207,43.52,3.323548138300807,83.08870345752017,0.4381472963907669
